Latitude,Longitude
47.11534,-2.10528
48.3509267,0.36966599
47.7031222,-0.9300132
47.42931,-2.39061
47.42931,-2.39061
47.05822,-0.88072
48.1849345,-0.1259701
48.1873791,0.64855892
48.1849345,-0.1259701
47.2467,-2.16868
49155,47.602715
47.9839581,0.2506153
47.3349628,-1.6978913
47.9861276,0.2119339
